id_entry_nbp,level_0,index,date,value,value2,value3,USD_PLN
6894,6894,195,2016-10-10,3.8307,38307,3830700,3.8307
6895,6895,196,2016-10-11,3.8487,38487,3848700,3.8487
6896,6896,197,2016-10-12,3.8851,38851,3885100,3.8851
6897,6897,198,2016-10-13,3.9164,39164,3916400,3.9164
6898,6898,199,2016-10-14,3.8965,38965,3896500,3.8965
6899,6899,200,2016-10-17,3.9265,39265,3926500,3.9265
6900,6900,201,2016-10-18,3.9148,39148,3914800,3.9148
6901,6901,202,2016-10-19,3.9285,39285,3928500,3.9285
6902,6902,203,2016-10-20,3.9359,39359,3935900,3.9359
6903,6903,204,2016-10-21,3.98,39800,3980000,3.98
6904,6904,205,2016-10-24,3.969,39690,3969000,3.969
6905,6905,206,2016-10-25,3.9543,39543,3954300,3.9543
6906,6906,207,2016-10-26,3.9517,39517,3951700,3.9517
6907,6907,208,2016-10-27,3.976,39760,3976000,3.976
6908,6908,209,2016-10-28,3.9696,39696,3969600,3.9696
6909,6909,210,2016-10-31,3.9488,39488,3948800,3.9488
6910,6910,211,2016-11-02,3.8954,38954,3895400,3.8954
6911,6911,212,2016-11-03,3.8965,38965,3896500,3.8965
6912,6912,213,2016-11-04,3.8862,38862,3886200,3.8862
6913,6913,214,2016-11-07,3.9132,39132,3913200,3.9132
6914,6914,215,2016-11-08,3.9169,39169,3916900,3.9169
6915,6915,216,2016-11-09,3.9305,39305,3930500,3.9305
6916,6916,217,2016-11-10,3.9856,39856,3985600,3.9856
6917,6917,218,2016-11-14,4.0805,40805,4080500,4.0805
6918,6918,219,2016-11-15,4.0837,40837,4083700,4.0837
6919,6919,220,2016-11-16,4.138,41380,4138000,4.138
6920,6920,221,2016-11-17,4.1375,41375,4137500,4.1375
6921,6921,222,2016-11-18,4.1968,41968,4196800,4.1968
6922,6922,223,2016-11-21,4.1748,41748,4174800,4.1748
6923,6923,224,2016-11-22,4.1507,41507,4150700,4.1507
6924,6924,225,2016-11-23,4.1588,41588,4158800,4.1588
6925,6925,226,2016-11-24,4.188,41880,4188000,4.188
6926,6926,227,2016-11-25,4.1628,41628,4162800,4.1628
6927,6927,228,2016-11-28,4.1521,41521,4152100,4.1521
6928,6928,229,2016-11-29,4.1827,41827,4182700,4.1827
6929,6929,230,2016-11-30,4.1721,41721,4172100,4.1721
6930,6930,231,2016-12-01,4.1987,41987,4198700,4.1987
6931,6931,232,2016-12-02,4.215,42150,4215000,4.215
6932,6932,233,2016-12-05,4.2213,42213,4221300,4.2213
6933,6933,234,2016-12-06,4.1825,41825,4182500,4.1825
6934,6934,235,2016-12-07,4.1268,41268,4126800,4.1268
6935,6935,236,2016-12-08,4.1107,41107,4110700,4.1107
6936,6936,237,2016-12-09,4.1772,41772,4177200,4.1772
6937,6937,238,2016-12-12,4.209,42090,4209000,4.209
6938,6938,239,2016-12-13,4.1905,41905,4190500,4.1905
6939,6939,240,2016-12-14,4.1768,41768,4176800,4.1768
6940,6940,241,2016-12-15,4.2329,42329,4232900,4.2329
6941,6941,242,2016-12-16,4.2296,42296,4229600,4.2296
6942,6942,243,2016-12-19,4.2255,42255,4225500,4.2255
6943,6943,244,2016-12-20,4.2493,42493,4249300,4.2493
6944,6944,245,2016-12-21,4.2484,42484,4248400,4.2484
6945,6945,246,2016-12-22,4.2222,42222,4222200,4.2222
6946,6946,247,2016-12-23,4.2199,42199,4219900,4.2199
6947,6947,248,2016-12-27,4.212,42120,4212000,4.212
6948,6948,249,2016-12-28,4.226,42260,4226000,4.226
6949,6949,250,2016-12-29,4.2161,42161,4216100,4.2161
6950,6950,251,2016-12-30,4.1793,41793,4179300,4.1793
6951,6951,0,2017-01-02,4.2106,42106,4210600,4.2106
6952,6952,1,2017-01-03,4.2271,42271,4227100,4.2271
6953,6953,2,2017-01-04,4.2037,42037,4203700,4.2037
6954,6954,3,2017-01-05,4.1667,41667,4166700,4.1667
6955,6955,4,2017-01-09,4.1592,41592,4159200,4.1592
6956,6956,5,2017-01-10,4.127,41270,4127000,4.127
6957,6957,6,2017-01-11,4.1465,41465,4146500,4.1465
6958,6958,7,2017-01-12,4.1103,41103,4110300,4.1103
6959,6959,8,2017-01-13,4.1084,41084,4108400,4.1084
6960,6960,9,2017-01-16,4.1354,41354,4135400,4.1354
6961,6961,10,2017-01-17,4.0989,40989,4098900,4.0989
6962,6962,11,2017-01-18,4.087,40870,4087000,4.087
6963,6963,12,2017-01-19,4.1014,41014,4101400,4.1014
6964,6964,13,2017-01-20,4.1005,41005,4100500,4.1005
6965,6965,14,2017-01-23,4.076,40760,4076000,4.076
6966,6966,15,2017-01-24,4.0708,40708,4070800,4.0708
6967,6967,16,2017-01-25,4.0585,40585,4058500,4.0585
6968,6968,17,2017-01-26,4.059,40590,4059000,4.059
6969,6969,18,2017-01-27,4.0595,40595,4059500,4.0595
6970,6970,19,2017-01-30,4.0472,40472,4047200,4.0472
6971,6971,20,2017-01-31,4.0446,40446,4044600,4.0446
6972,6972,21,2017-02-01,4.0071,40071,4007100,4.0071
6973,6973,22,2017-02-02,3.9835,39835,3983500,3.9835
6974,6974,23,2017-02-03,4.0014,40014,4001400,4.0014
6975,6975,24,2017-02-06,3.9892,39892,3989200,3.9892
6976,6976,25,2017-02-07,4.028,40280,4028000,4.028
6977,6977,26,2017-02-08,4.0521,40521,4052100,4.0521
6978,6978,27,2017-02-09,4.0332,40332,4033200,4.0332
6979,6979,28,2017-02-10,4.0435,40435,4043500,4.0435
6980,6980,29,2017-02-13,4.0496,40496,4049600,4.0496
6981,6981,30,2017-02-14,4.0525,40525,4052500,4.0525
6982,6982,31,2017-02-15,4.0752,40752,4075200,4.0752
6983,6983,32,2017-02-16,4.0567,40567,4056700,4.0567
6984,6984,33,2017-02-17,4.0693,40693,4069300,4.0693
6985,6985,34,2017-02-20,4.0692,40692,4069200,4.0692
6986,6986,35,2017-02-21,4.0942,40942,4094200,4.0942
6987,6987,36,2017-02-22,4.0899,40899,4089900,4.0899
6988,6988,37,2017-02-23,4.084,40840,4084000,4.084
6989,6989,38,2017-02-24,4.0681,40681,4068100,4.0681
6990,6990,39,2017-02-27,4.0745,40745,4074500,4.0745
6991,6991,40,2017-02-28,4.077,40770,4077000,4.077
6992,6992,41,2017-03-01,4.0756,40756,4075600,4.0756
6993,6993,42,2017-03-02,4.0765,40765,4076500,4.0765
6994,6994,43,2017-03-03,4.0955,40955,4095500,4.0955
6995,6995,44,2017-03-06,4.0663,40663,4066300,4.0663
6996,6996,45,2017-03-07,4.0803,40803,4080300,4.0803
6997,6997,46,2017-03-08,4.0818,40818,4081800,4.0818
6998,6998,47,2017-03-09,4.0864,40864,4086400,4.0864
6999,6999,48,2017-03-10,4.0761,40761,4076100,4.0761
7000,7000,49,2017-03-13,4.0747,40747,4074700,4.0747
7001,7001,50,2017-03-14,4.0697,40697,4069700,4.0697
7002,7002,51,2017-03-15,4.0646,40646,4064600,4.0646
7003,7003,52,2017-03-16,4.03,40300,4030000,4.03
7004,7004,53,2017-03-17,3.9917,39917,3991700,3.9917
7005,7005,54,2017-03-20,3.9821,39821,3982100,3.9821
7006,7006,55,2017-03-21,3.9502,39502,3950200,3.9502
7007,7007,56,2017-03-22,3.9731,39731,3973100,3.9731
7008,7008,57,2017-03-23,3.9687,39687,3968700,3.9687
7009,7009,58,2017-03-24,3.9481,39481,3948100,3.9481
7010,7010,59,2017-03-27,3.9259,39259,3925900,3.9259
7011,7011,60,2017-03-28,3.9169,39169,3916900,3.9169
7012,7012,61,2017-03-29,3.9265,39265,3926500,3.9265
7013,7013,62,2017-03-30,3.9402,39402,3940200,3.9402
7014,7014,63,2017-03-31,3.9455,39455,3945500,3.9455
7015,7015,64,2017-04-03,3.9664,39664,3966400,3.9664
7016,7016,65,2017-04-04,3.989,39890,3989000,3.989
7017,7017,66,2017-04-05,3.9783,39783,3978300,3.9783
7018,7018,67,2017-04-06,3.9792,39792,3979200,3.9792
7019,7019,68,2017-04-07,3.9755,39755,3975500,3.9755
7020,7020,69,2017-04-10,3.9956,39956,3995600,3.9956
7021,7021,70,2017-04-11,4.0009,40009,4000900,4.0009
7022,7022,71,2017-04-12,4.0026,40026,4002600,4.0026
7023,7023,72,2017-04-13,3.9886,39886,3988600,3.9886
7024,7024,73,2017-04-14,3.9911,39911,3991100,3.9911
7025,7025,74,2017-04-18,3.98,39800,3980000,3.98
7026,7026,75,2017-04-19,3.9571,39571,3957100,3.9571
7027,7027,76,2017-04-20,3.9588,39588,3958800,3.9588
7028,7028,77,2017-04-21,3.9841,39841,3984100,3.9841
7029,7029,78,2017-04-24,3.906,39060,3906000,3.906
7030,7030,79,2017-04-25,3.8873,38873,3887300,3.8873
7031,7031,80,2017-04-26,3.8757,38757,3875700,3.8757
7032,7032,81,2017-04-27,3.8776,38776,3877600,3.8776
7033,7033,82,2017-04-28,3.8696,38696,3869600,3.8696
7034,7034,83,2017-05-02,3.8675,38675,3867500,3.8675
7035,7035,84,2017-05-04,3.863,38630,3863000,3.863
7036,7036,85,2017-05-05,3.849,38490,3849000,3.849
7037,7037,86,2017-05-08,3.8391,38391,3839100,3.8391
7038,7038,87,2017-05-09,3.8741,38741,3874100,3.8741
7039,7039,88,2017-05-10,3.8777,38777,3877700,3.8777
7040,7040,89,2017-05-11,3.8744,38744,3874400,3.8744
7041,7041,90,2017-05-12,3.8837,38837,3883700,3.8837
7042,7042,91,2017-05-15,3.8463,38463,3846300,3.8463
7043,7043,92,2017-05-16,3.7932,37932,3793200,3.7932
7044,7044,93,2017-05-17,3.7808,37808,3780800,3.7808
7045,7045,94,2017-05-18,3.7926,37926,3792600,3.7926
7046,7046,95,2017-05-19,3.7735,37735,3773500,3.7735
7047,7047,96,2017-05-22,3.7526,37526,3752600,3.7526
7048,7048,97,2017-05-23,3.7354,37354,3735400,3.7354
7049,7049,98,2017-05-24,3.7535,37535,3753500,3.7535
7050,7050,99,2017-05-25,3.7177,37177,3717700,3.7177
7051,7051,100,2017-05-26,3.7248,37248,3724800,3.7248
7052,7052,101,2017-05-29,3.7371,37371,3737100,3.7371
7053,7053,102,2017-05-30,3.7471,37471,3747100,3.7471
7054,7054,103,2017-05-31,3.7354,37354,3735400,3.7354
7055,7055,104,2017-06-01,3.7262,37262,3726200,3.7262
7056,7056,105,2017-06-02,3.7323,37323,3732300,3.7323
7057,7057,106,2017-06-05,3.7066,37066,3706600,3.7066
7058,7058,107,2017-06-06,3.725,37250,3725000,3.725
7059,7059,108,2017-06-07,3.7241,37241,3724100,3.7241
7060,7060,109,2017-06-08,3.74,37400,3740000,3.74
7061,7061,110,2017-06-09,3.7465,37465,3746500,3.7465
7062,7062,111,2017-06-12,3.735,37350,3735000,3.735
7063,7063,112,2017-06-13,3.7379,37379,3737900,3.7379
7064,7064,113,2017-06-14,3.7497,37497,3749700,3.7497
7065,7065,114,2017-06-16,3.7749,37749,3774900,3.7749
7066,7066,115,2017-06-19,3.7615,37615,3761500,3.7615
7067,7067,116,2017-06-20,3.7862,37862,3786200,3.7862
7068,7068,117,2017-06-21,3.809,38090,3809000,3.809
7069,7069,118,2017-06-22,3.8002,38002,3800200,3.8002
7070,7070,119,2017-06-23,3.7824,37824,3782400,3.7824
7071,7071,120,2017-06-26,3.7653,37653,3765300,3.7653
7072,7072,121,2017-06-27,3.7442,37442,3744200,3.7442
7073,7073,122,2017-06-28,3.7249,37249,3724900,3.7249
7074,7074,123,2017-06-29,3.7122,37122,3712200,3.7122
7075,7075,124,2017-06-30,3.7062,37062,3706200,3.7062
7076,7076,125,2017-07-03,3.7196,37196,3719600,3.7196
7077,7077,126,2017-07-04,3.7372,37372,3737200,3.7372
7078,7078,127,2017-07-05,3.7471,37471,3747100,3.7471
7079,7079,128,2017-07-06,3.7351,37351,3735100,3.7351
7080,7080,129,2017-07-07,3.7068,37068,3706800,3.7068
7081,7081,130,2017-07-10,3.716,37160,3716000,3.716
7082,7082,131,2017-07-11,3.7235,37235,3723500,3.7235
7083,7083,132,2017-07-12,3.7034,37034,3703400,3.7034
7084,7084,133,2017-07-13,3.7133,37133,3713300,3.7133
7085,7085,134,2017-07-14,3.6986,36986,3698600,3.6986
7086,7086,135,2017-07-17,3.6767,36767,3676700,3.6767
7087,7087,136,2017-07-18,3.6469,36469,3646900,3.6469
7088,7088,137,2017-07-19,3.6486,36486,3648600,3.6486
7089,7089,138,2017-07-20,3.6604,36604,3660400,3.6604
7090,7090,139,2017-07-21,3.632,36320,3632000,3.632
7091,7091,140,2017-07-24,3.6395,36395,3639500,3.6395
7092,7092,141,2017-07-25,3.6519,36519,3651900,3.6519
7093,7093,142,2017-07-26,3.6661,36661,3666100,3.6661
7094,7094,143,2017-07-27,3.6366,36366,3636600,3.6366
7095,7095,144,2017-07-28,3.6406,36406,3640600,3.6406
7096,7096,145,2017-07-31,3.6264,36264,3626400,3.6264
7097,7097,146,2017-08-01,3.5991,35991,3599100,3.5991
7098,7098,147,2017-08-02,3.5863,35863,3586300,3.5863
7099,7099,148,2017-08-03,3.5918,35918,3591800,3.5918
7100,7100,149,2017-08-04,3.5702,35702,3570200,3.5702
7101,7101,150,2017-08-07,3.5995,35995,3599500,3.5995
7102,7102,151,2017-08-08,3.6027,36027,3602700,3.6027
7103,7103,152,2017-08-09,3.6342,36342,3634200,3.6342
7104,7104,153,2017-08-10,3.6432,36432,3643200,3.6432
7105,7105,154,2017-08-11,3.6449,36449,3644900,3.6449
7106,7106,155,2017-08-14,3.6278,36278,3627800,3.6278
7107,7107,156,2017-08-16,3.6435,36435,3643500,3.6435
7108,7108,157,2017-08-17,3.6258,36258,3625800,3.6258
7109,7109,158,2017-08-18,3.6459,36459,3645900,3.6459
7110,7110,159,2017-08-21,3.6408,36408,3640800,3.6408
7111,7111,160,2017-08-22,3.6334,36334,3633400,3.6334
7112,7112,161,2017-08-23,3.6274,36274,3627400,3.6274
7113,7113,162,2017-08-24,3.6329,36329,3632900,3.6329
7114,7114,163,2017-08-25,3.6112,36112,3611200,3.6112
7115,7115,164,2017-08-28,3.5736,35736,3573600,3.5736
7116,7116,165,2017-08-29,3.5372,35372,3537200,3.5372
7117,7117,166,2017-08-30,3.5678,35678,3567800,3.5678
7118,7118,167,2017-08-31,3.5822,35822,3582200,3.5822
7119,7119,168,2017-09-01,3.5693,35693,3569300,3.5693
7120,7120,169,2017-09-04,3.5718,35718,3571800,3.5718
7121,7121,170,2017-09-05,3.5642,35642,3564200,3.5642
7122,7122,171,2017-09-06,3.5538,35538,3553800,3.5538
7123,7123,172,2017-09-07,3.5511,35511,3551100,3.5511
7124,7124,173,2017-09-08,3.5239,35239,3523900,3.5239
7125,7125,174,2017-09-11,3.5293,35293,3529300,3.5293
7126,7126,175,2017-09-12,3.5552,35552,3555200,3.5552
7127,7127,176,2017-09-13,3.5627,35627,3562700,3.5627
7128,7128,177,2017-09-14,3.5984,35984,3598400,3.5984
7129,7129,178,2017-09-15,3.5863,35863,3586300,3.5863
7130,7130,179,2017-09-18,3.5881,35881,3588100,3.5881
7131,7131,180,2017-09-19,3.5821,35821,3582100,3.5821
7132,7132,181,2017-09-20,3.5619,35619,3561900,3.5619
7133,7133,182,2017-09-21,3.5975,35975,3597500,3.5975
7134,7134,183,2017-09-22,3.5651,35651,3565100,3.5651
7135,7135,184,2017-09-25,3.5866,35866,3586600,3.5866
7136,7136,185,2017-09-26,3.6234,36234,3623400,3.6234
7137,7137,186,2017-09-27,3.665,36650,3665000,3.665
7138,7138,187,2017-09-28,3.6682,36682,3668200,3.6682
7139,7139,188,2017-09-29,3.6519,36519,3651900,3.6519
7140,7140,189,2017-10-02,3.6726,36726,3672600,3.6726
7141,7141,190,2017-10-03,3.6737,36737,3673700,3.6737
7142,7142,191,2017-10-04,3.6597,36597,3659700,3.6597
7143,7143,192,2017-10-05,3.6502,36502,3650200,3.6502
7144,7144,193,2017-10-06,3.6799,36799,3679900,3.6799
7145,7145,194,2017-10-09,3.6743,36743,3674300,3.6743
7146,7146,195,2017-10-10,3.6468,36468,3646800,3.6468
7147,7147,196,2017-10-11,3.6219,36219,3621900,3.6219
7148,7148,197,2017-10-12,3.6,36000,3600000,3.6
7149,7149,198,2017-10-13,3.601,36010,3601000,3.601
7150,7150,199,2017-10-16,3.6004,36004,3600400,3.6004
7151,7151,200,2017-10-17,3.5964,35964,3596400,3.5964
7152,7152,201,2017-10-18,3.6006,36006,3600600,3.6006
7153,7153,202,2017-10-19,3.5896,35896,3589600,3.5896
7154,7154,203,2017-10-20,3.5966,35966,3596600,3.5966
7155,7155,204,2017-10-23,3.6061,36061,3606100,3.6061
7156,7156,205,2017-10-24,3.6031,36031,3603100,3.6031
7157,7157,206,2017-10-25,3.6006,36006,3600600,3.6006
7158,7158,207,2017-10-26,3.5939,35939,3593900,3.5939
7159,7159,208,2017-10-27,3.6568,36568,3656800,3.6568
7160,7160,209,2017-10-30,3.643,36430,3643000,3.643
7161,7161,210,2017-10-31,3.6529,36529,3652900,3.6529
7162,7162,211,2017-11-02,3.6366,36366,3636600,3.6366
7163,7163,212,2017-11-03,3.6408,36408,3640800,3.6408
7164,7164,213,2017-11-06,3.6585,36585,3658500,3.6585
7165,7165,214,2017-11-07,3.6652,36652,3665200,3.6652
7166,7166,215,2017-11-08,3.6595,36595,3659500,3.6595
7167,7167,216,2017-11-09,3.6466,36466,3646600,3.6466
7168,7168,217,2017-11-10,3.6274,36274,3627400,3.6274
7169,7169,218,2017-11-13,3.6382,36382,3638200,3.6382
7170,7170,219,2017-11-14,3.6126,36126,3612600,3.6126
7171,7171,220,2017-11-15,3.5886,35886,3588600,3.5886
7172,7172,221,2017-11-16,3.5958,35958,3595800,3.5958
7173,7173,222,2017-11-17,3.5965,35965,3596500,3.5965
7174,7174,223,2017-11-20,3.5909,35909,3590900,3.5909
7175,7175,224,2017-11-21,3.606,36060,3606000,3.606
7176,7176,225,2017-11-22,3.5881,35881,3588100,3.5881
7177,7177,226,2017-11-23,3.5557,35557,3555700,3.5557
7178,7178,227,2017-11-24,3.5486,35486,3548600,3.5486
7179,7179,228,2017-11-27,3.5276,35276,3527600,3.5276
7180,7180,229,2017-11-28,3.5382,35382,3538200,3.5382
7181,7181,230,2017-11-29,3.5385,35385,3538500,3.5385
7182,7182,231,2017-11-30,3.5543,35543,3554300,3.5543
7183,7183,232,2017-12-01,3.5352,35352,3535200,3.5352
7184,7184,233,2017-12-04,3.5499,35499,3549900,3.5499
7185,7185,234,2017-12-05,3.5454,35454,3545400,3.5454
7186,7186,235,2017-12-06,3.5653,35653,3565300,3.5653
7187,7187,236,2017-12-07,3.5722,35722,3572200,3.5722
7188,7188,237,2017-12-08,3.5808,35808,3580800,3.5808
7189,7189,238,2017-12-11,3.5633,35633,3563300,3.5633
7190,7190,239,2017-12-12,3.5708,35708,3570800,3.5708
7191,7191,240,2017-12-13,3.588,35880,3588000,3.588
7192,7192,241,2017-12-14,3.5716,35716,3571600,3.5716
7193,7193,242,2017-12-15,3.5786,35786,3578600,3.5786
7194,7194,243,2017-12-18,3.574,35740,3574000,3.574
7195,7195,244,2017-12-19,3.5583,35583,3558300,3.5583
7196,7196,245,2017-12-20,3.5459,35459,3545900,3.5459
7197,7197,246,2017-12-21,3.5369,35369,3536900,3.5369
7198,7198,247,2017-12-22,3.5393,35393,3539300,3.5393
7199,7199,248,2017-12-27,3.5253,35253,3525300,3.5253
7200,7200,249,2017-12-28,3.5046,35046,3504600,3.5046
7201,7201,250,2017-12-29,3.4813,34813,3481300,3.4813
7202,7202,0,2018-01-02,3.4546,34546,3454600,3.4546
7203,7203,1,2018-01-03,3.4616,34616,3461600,3.4616
7204,7204,2,2018-01-04,3.4472,34472,3447200,3.4472
7205,7205,3,2018-01-05,3.4488,34488,3448800,3.4488
7206,7206,4,2018-01-08,3.4735,34735,3473500,3.4735
7207,7207,5,2018-01-09,3.4992,34992,3499200,3.4992
7208,7208,6,2018-01-10,3.4999,34999,3499900,3.4999
7209,7209,7,2018-01-11,3.495,34950,3495000,3.495
7210,7210,8,2018-01-12,3.4366,34366,3436600,3.4366
7211,7211,9,2018-01-15,3.401,34010,3401000,3.401
7212,7212,10,2018-01-16,3.419,34190,3419000,3.419
7213,7213,11,2018-01-17,3.4109,34109,3410900,3.4109
7214,7214,12,2018-01-18,3.4108,34108,3410800,3.4108
7215,7215,13,2018-01-19,3.3994,33994,3399400,3.3994
7216,7216,14,2018-01-22,3.4036,34036,3403600,3.4036
7217,7217,15,2018-01-23,3.4084,34084,3408400,3.4084
7218,7218,16,2018-01-24,3.375,33750,3375000,3.375
7219,7219,17,2018-01-25,3.3376,33376,3337600,3.3376
7220,7220,18,2018-01-26,3.3299,33299,3329900,3.3299
7221,7221,19,2018-01-29,3.3375,33375,3337500,3.3375
7222,7222,20,2018-01-30,3.3442,33442,3344200,3.3442
7223,7223,21,2018-01-31,3.3318,33318,3331800,3.3318
7224,7224,22,2018-02-01,3.3346,33346,3334600,3.3346
7225,7225,23,2018-02-02,3.3329,33329,3332900,3.3329
7226,7226,24,2018-02-05,3.3375,33375,3337500,3.3375
7227,7227,25,2018-02-06,3.3498,33498,3349800,3.3498
7228,7228,26,2018-02-07,3.3677,33677,3367700,3.3677
7229,7229,27,2018-02-08,3.4119,34119,3411900,3.4119
7230,7230,28,2018-02-09,3.4263,34263,3426300,3.4263
7231,7231,29,2018-02-12,3.4122,34122,3412200,3.4122
7232,7232,30,2018-02-13,3.3916,33916,3391600,3.3916
7233,7233,31,2018-02-14,3.3769,33769,3376900,3.3769
7234,7234,32,2018-02-15,3.3259,33259,3325900,3.3259
7235,7235,33,2018-02-16,3.3173,33173,3317300,3.3173
7236,7236,34,2018-02-19,3.3411,33411,3341100,3.3411
7237,7237,35,2018-02-20,3.3597,33597,3359700,3.3597
7238,7238,36,2018-02-21,3.3697,33697,3369700,3.3697
7239,7239,37,2018-02-22,3.4009,34009,3400900,3.4009
7240,7240,38,2018-02-23,3.3911,33911,3391100,3.3911
7241,7241,39,2018-02-26,3.3799,33799,3379900,3.3799
7242,7242,40,2018-02-27,3.3816,33816,3381600,3.3816
7243,7243,41,2018-02-28,3.4188,34188,3418800,3.4188
7244,7244,42,2018-03-01,3.4356,34356,3435600,3.4356
7245,7245,43,2018-03-02,3.42,34200,3420000,3.42
7246,7246,44,2018-03-05,3.3995,33995,3399500,3.3995
7247,7247,45,2018-03-06,3.3936,33936,3393600,3.3936
7248,7248,46,2018-03-07,3.3744,33744,3374400,3.3744
7249,7249,47,2018-03-08,3.3935,33935,3393500,3.3935
7250,7250,48,2018-03-09,3.4132,34132,3413200,3.4132
7251,7251,49,2018-03-12,3.4066,34066,3406600,3.4066
7252,7252,50,2018-03-13,3.4143,34143,3414300,3.4143
7253,7253,51,2018-03-14,3.4055,34055,3405500,3.4055
7254,7254,52,2018-03-15,3.4117,34117,3411700,3.4117
7255,7255,53,2018-03-16,3.4214,34214,3421400,3.4214
7256,7256,54,2018-03-19,3.4341,34341,3434100,3.4341
7257,7257,55,2018-03-20,3.4296,34296,3429600,3.4296
7258,7258,56,2018-03-21,3.4544,34544,3454400,3.4544
7259,7259,57,2018-03-22,3.4264,34264,3426400,3.4264
7260,7260,58,2018-03-23,3.4319,34319,3431900,3.4319
7261,7261,59,2018-03-26,3.4145,34145,3414500,3.4145
7262,7262,60,2018-03-27,3.3921,33921,3392100,3.3921
7263,7263,61,2018-03-28,3.3956,33956,3395600,3.3956
7264,7264,62,2018-03-29,3.4201,34201,3420100,3.4201
7265,7265,63,2018-03-30,3.4139,34139,3413900,3.4139
7266,7266,64,2018-04-03,3.4177,34177,3417700,3.4177
7267,7267,65,2018-04-04,3.4224,34224,3422400,3.4224
7268,7268,66,2018-04-05,3.4301,34301,3430100,3.4301
7269,7269,67,2018-04-06,3.4315,34315,3431500,3.4315
7270,7270,68,2018-04-09,3.4174,34174,3417400,3.4174
7271,7271,69,2018-04-10,3.4068,34068,3406800,3.4068
7272,7272,70,2018-04-11,3.3859,33859,3385900,3.3859
7273,7273,71,2018-04-12,3.3924,33924,3392400,3.3924
7274,7274,72,2018-04-13,3.3862,33862,3386200,3.3862
7275,7275,73,2018-04-16,3.3666,33666,3366600,3.3666
7276,7276,74,2018-04-17,3.3572,33572,3357200,3.3572
7277,7277,75,2018-04-18,3.3721,33721,3372100,3.3721
7278,7278,76,2018-04-19,3.3693,33693,3369300,3.3693
7279,7279,77,2018-04-20,3.3881,33881,3388100,3.3881
7280,7280,78,2018-04-23,3.4156,34156,3415600,3.4156
7281,7281,79,2018-04-24,3.4401,34401,3440100,3.4401
7282,7282,80,2018-04-25,3.4548,34548,3454800,3.4548
7283,7283,81,2018-04-26,3.4827,34827,3482700,3.4827
7284,7284,82,2018-04-27,3.5003,35003,3500300,3.5003
7285,7285,83,2018-04-30,3.4868,34868,3486800,3.4868
7286,7286,84,2018-05-02,3.5563,35563,3556300,3.5563
7287,7287,85,2018-05-04,3.5754,35754,3575400,3.5754
7288,7288,86,2018-05-07,3.5634,35634,3563400,3.5634
7289,7289,87,2018-05-08,3.5884,35884,3588400,3.5884
7290,7290,88,2018-05-09,3.609,36090,3609000,3.609
7291,7291,89,2018-05-10,3.5773,35773,3577300,3.5773
7292,7292,90,2018-05-11,3.5708,35708,3570800,3.5708
7293,7293,91,2018-05-14,3.5558,35558,3555800,3.5558
7294,7294,92,2018-05-15,3.5931,35931,3593100,3.5931
7295,7295,93,2018-05-16,3.6241,36241,3624100,3.6241
7296,7296,94,2018-05-17,3.6283,36283,3628300,3.6283
7297,7297,95,2018-05-18,3.6385,36385,3638500,3.6385
7298,7298,96,2018-05-21,3.6615,36615,3661500,3.6615
7299,7299,97,2018-05-22,3.6252,36252,3625200,3.6252
7300,7300,98,2018-05-23,3.6693,36693,3669300,3.6693
7301,7301,99,2018-05-24,3.659,36590,3659000,3.659
7302,7302,100,2018-05-25,3.6686,36686,3668600,3.6686
7303,7303,101,2018-05-28,3.6849,36849,3684900,3.6849
7304,7304,102,2018-05-29,3.7299,37299,3729900,3.7299
7305,7305,103,2018-05-30,3.72,37200,3720000,3.72
7306,7306,104,2018-06-01,3.6934,36934,3693400,3.6934
7307,7307,105,2018-06-04,3.6665,36665,3666500,3.6665
7308,7308,106,2018-06-05,3.6569,36569,3656900,3.6569
7309,7309,107,2018-06-06,3.647,36470,3647000,3.647
7310,7310,108,2018-06-07,3.6062,36062,3606200,3.6062
7311,7311,109,2018-06-08,3.6479,36479,3647900,3.6479
7312,7312,110,2018-06-11,3.6247,36247,3624700,3.6247
7313,7313,111,2018-06-12,3.6271,36271,3627100,3.6271
7314,7314,112,2018-06-13,3.6461,36461,3646100,3.6461
7315,7315,113,2018-06-14,3.6155,36155,3615500,3.6155
7316,7316,114,2018-06-15,3.6922,36922,3692200,3.6922
7317,7317,115,2018-06-18,3.7003,37003,3700300,3.7003
7318,7318,116,2018-06-19,3.7316,37316,3731600,3.7316
7319,7319,117,2018-06-20,3.7352,37352,3735200,3.7352
7320,7320,118,2018-06-21,3.7607,37607,3760700,3.7607
7321,7321,119,2018-06-22,3.6977,36977,3697700,3.6977
7322,7322,120,2018-06-25,3.7087,37087,3708700,3.7087
7323,7323,121,2018-06-26,3.7151,37151,3715100,3.7151
7324,7324,122,2018-06-27,3.7351,37351,3735100,3.7351
7325,7325,123,2018-06-28,3.7705,37705,3770500,3.7705
7326,7326,124,2018-06-29,3.744,37440,3744000,3.744
7327,7327,125,2018-07-02,3.7703,37703,3770300,3.7703
7328,7328,126,2018-07-03,3.7723,37723,3772300,3.7723
7329,7329,127,2018-07-04,3.7759,37759,3775900,3.7759
7330,7330,128,2018-07-05,3.7485,37485,3748500,3.7485
7331,7331,129,2018-07-06,3.7222,37222,3722200,3.7222
7332,7332,130,2018-07-09,3.685,36850,3685000,3.685
